0.420323,-0.335029,0,1.056707,0.011699,0,0.626518,0.357611,0,-0.081174,0.519172,0,-0.787081,0.686563,0,-1.486526,0.558776,0,-1.793506,-0.063943,0,-1.588898,-0.745223,0,-0.915912,-0.894557,0,-0.23406,-0.649311,0
-1.519845,-0.792773,0,-0.804769,-0.799765,0,-0.099913,-0.670921,0,0.575739,-0.433563,0,0.876384,0.051786,0,0.205937,0.300732,0,-0.473841,0.529199,0,-1.176568,0.650204,0,-1.794824,0.346186,0,-1.980121,-0.333075,0
-2.016343,-0.806153,0,-1.27997,-0.760635,0,-0.539184,-0.64329,0,0.170502,-0.406092,0,0.79194,0.006193,0,0.28141,0.336635,0,-0.461849,0.437901,0,-1.191385,0.60689,0,-1.86575,0.516642,0,-2.231516,-0.128673,0
-2.282137,-0.812545,0,-1.536273,-0.744124,0,-0.784498,-0.585963,0,-0.03514,-0.416717,0,0.686064,-0.158935,0,0.282471,0.246365,0,-0.455829,0.458947,0,-1.206212,0.619655,0,-1.963822,0.561796,0,-2.338415,-0.076521,0
-2.315591,-0.80021,0,-1.582848,-0.730203,0,-0.843359,-0.569081,0,-0.08913,-0.494061,0,0.635018,-0.301087,0,0.239802,0.237497,0,-0.481162,0.459811,0,-1.22183,0.619991,0,-1.963993,0.5598,0,-2.343508,-0.073673,0
-2.200072,-0.770937,0,-1.469493,-0.701851,0,-0.731553,-0.53576,0,0.0208,-0.452854,0,0.755536,-0.308262,0,0.389139,0.274343,0,-0.324868,0.508448,0,-1.070871,0.635271,0,-1.812129,0.551485,0,-2.242619,-0.047265,0
-1.74988,-0.706295,0,-1.045741,-0.649932,0,-0.327289,-0.666253,0,0.389574,-0.734204,0,0.857796,-0.309834,0,0.600994,0.316582,0,-0.098548,0.479888,0,-0.814333,0.562675,0,-1.522096,0.475572,0,-1.966804,-0.055771,0
-1.142963,-0.553827,0,-0.535644,-0.856977,0,0.126429,-1.00385,0,0.785702,-0.88276,0,1.101254,-0.313325,0,0.92699,0.329968,0,0.302342,0.514547,0,-0.374338,0.447219,0,-1.04604,0.362445,0,-1.554106,-0.047693,0
-0.691783,-0.485342,0,0.01352,-0.657587,0,0.709172,-0.865343,0,1.401331,-0.826765,0,1.529673,-0.151376,0,1.15787,0.463396,0,0.487675,0.673488,0,-0.212777,0.486177,0,-0.900839,0.252532,0,-1.332639,-0.152837,0
-0.207242,-0.444891,0,0.54114,-0.616491,0,1.29175,-0.776267,0,1.949773,-0.610026,0,1.647748,0.087246,0,1.19886,0.708689,0,0.471173,0.770313,0,-0.226876,0.451834,0,-0.911595,0.104012,0,-0.962456,-0.3061,0
-0.632775,-0.280226,0,-0.102232,-0.686253,0,0.570121,-0.775654,0,1.248646,-0.716475,0,1.872228,-0.496658,0,1.800889,0.156204,0,1.32444,0.617327,0,0.644603,0.625949,0,-0.034803,0.576532,0,-0.665191,0.345161,0
-0.468067,-0.315331,0,0.081863,-0.699365,0,0.751956,-0.833059,0,1.429059,-0.751894,0,2.005693,-0.441355,0,1.900232,0.220078,0,1.406631,0.642799,0,0.72905,0.560267,0,0.046267,0.528101,0,-0.578544,0.334257,0
-0.481226,-0.314821,0,0.037857,-0.728041,0,0.701245,-0.834227,0,1.369308,-0.745896,0,1.944357,-0.429884,0,1.856074,0.214209,0,1.346,0.635651,0,0.678407,0.64291,0,0.01699,0.50637,0,-0.614714,0.317705,0
-0.723105,-0.273373,0,-0.31727,-0.760968,0,0.358533,-0.753017,0,1.034404,-0.694951,0,1.676795,-0.502,0,1.708187,0.122013,0,1.213007,0.563551,0,0.543403,0.631104,0,-0.133968,0.658269,0,-0.70798,0.389849,0
-0.421868,-0.655978,0,0.290642,-0.606695,0,1.004697,-0.597936,0,1.477431,-0.129394,0,1.125918,0.418391,0,0.425433,0.542597,0,-0.284466,0.615417,0,-0.98468,0.63877,0,-1.293711,0.02172,0,-1.11708,-0.644874,0
-1.322372,-0.598387,0,-0.572158,-0.594176,0,0.178305,-0.597342,0,0.913051,-0.449357,0,1.276232,0.041139,0,0.645969,0.435262,0,-0.093998,0.538939,0,-0.844501,0.55727,0,-1.569917,0.542827,0,-1.772785,-0.161161,0
-1.945227,-0.164501,0,-1.519128,-0.665379,0,-0.739145,-0.556051,0,0.049067,-0.545963,0,0.80394,-0.332502,0,1.181043,0.18677,0,0.429207,0.407911,0,-0.353779,0.500272,0,-1.140451,0.555316,0,-1.922226,0.581854,0
-1.745271,-0.643201,0,-1.059399,-0.945585,0,-0.321959,-0.734892,0,0.351241,-0.355775,0,0.98106,0.08815,0,0.401671,0.341765,0,-0.370911,0.363852,0,-1.139678,0.438527,0,-1.900761,0.570215,0,-2.143082,0.013437,0
-1.914538,-0.651817,0,-1.257917,-0.915599,0,-0.558857,-0.565731,0,0.176726,-0.298913,0,0.907699,-0.021833,0,0.349037,0.232363,0,-0.408265,0.427462,0,-1.150872,0.67434,0,-1.917003,0.751213,0,-2.183166,0.06978,0
-1.830831,-0.604732,0,-1.170134,-0.867813,0,-0.444831,-0.804281,0,0.253573,-0.595314,0,0.847042,-0.192134,0,0.305661,0.170667,0,-0.400682,0.355031,0,-1.099565,0.565762,0,-1.806518,0.715892,0,-2.038334,0.08063,0
-1.763754,-0.612836,0,-1.110179,-0.877909,0,-0.396027,-0.841412,0,0.287501,-0.628057,0,0.843274,-0.209191,0,0.280114,0.184625,0,-0.41212,0.371885,0,-1.101888,0.567204,0,-1.785871,0.703633,0,-1.999076,0.046261,0
-1.535347,-0.583506,0,-0.881677,-0.824181,0,-0.178983,-0.825662,0,0.518768,-0.740849,0,0.910848,-0.221203,0,0.406178,0.223548,0,-0.27601,0.393413,0,-0.953885,0.579946,0,-1.625286,0.622126,0,-1.891508,-0.000998,0
-1.2382,-0.537494,0,-0.55099,-0.734589,0,0.167089,-0.732585,0,0.88565,-0.72787,0,1.128578,-0.296195,0,0.668719,0.250857,0,0.026245,0.535829,0,-0.688314,0.60863,0,-1.383964,0.533618,0,-1.735395,-0.048327,0
-0.770751,-0.472619,0,-0.051331,-0.595326,0,0.666577,-0.72815,0,1.355278,-0.618771,0,1.438581,0.084588,0,0.991674,0.610463,0,0.266675,0.575781,0,-0.46131,0.541625,0,-1.159494,0.363172,0,-1.436123,-0.187341,0
-0.209801,-0.484628,0,0.513883,-0.652578,0,1.246035,-0.751691,0,1.788656,-0.339392,0,1.651377,0.376683,0,1.016082,0.644204,0,0.289737,0.486938,0,-0.453152,0.486456,0,-1.087234,0.15021,0,-0.947591,-0.395052,0
-0.586311,-0.362882,0,-0.027094,-0.757529,0,0.628372,-0.951311,0,1.298883,-0.847083,0,1.758177,-0.357712,0,1.704436,0.304304,0,1.128801,0.632023,0,0.455728,0.508258,0,-0.221194,0.39442,0,-0.87085,0.213184,0
-0.274308,-0.352548,0,0.27535,-0.726404,0,0.911306,-0.910148,0,1.543258,-0.769311,0,1.77838,-0.158456,0,1.579678,0.445996,0,0.968198,0.692672,0,0.304589,0.731673,0,-0.348438,0.611878,0,-0.708713,0.144799,0
-0.140539,-0.361187,0,0.425216,-0.722633,0,1.058148,-0.931035,0,1.679214,-0.748479,0,1.826353,-0.10717,0,1.603703,0.504668,0,0.977292,0.721843,0,0.306848,0.739153,0,-0.33225,0.554753,0,-0.666213,0.046669,0
-0.427554,-0.332259,0,0.136154,-0.665341,0,0.758202,-0.877108,0,1.40333,-0.811171,0,1.75956,-0.289213,0,1.614866,0.337377,0,1.063348,0.66554,0,0.409326,0.737705,0,-0.246996,0.701263,0,-0.660429,0.259573,0
-0.766946,-0.298779,0,-0.319662,-0.752423,0,0.352659,-0.803527,0,1.020659,-0.741293,0,1.525686,-0.321816,0,1.373972,0.303537,0,0.780533,0.599691,0,0.109209,0.667313,0,-0.563604,0.72405,0,-0.961136,0.346484,0
-1.134545,-0.708987,0,-0.45462,-0.748277,0,0.233779,-0.702291,0,0.902004,-0.544017,0,1.183557,0.026248,0,0.713112,0.452763,0,0.030265,0.548024,0,-0.638398,0.717956,0,-1.264798,0.558609,0,-1.409999,-0.104915,0
-1.433751,-0.671093,0,-0.717769,-0.698637,0,-0.00658,-0.630172,0,0.655869,-0.362982,0,1.002774,0.139106,0,0.333905,0.385976,0,-0.344629,0.615259,0,-1.033823,0.797676,0,-1.622958,0.451221,0,-1.839663,-0.22418,0
-1.700675,-0.607464,0,-1.027589,-0.592784,0,-0.351351,-0.492184,0,0.292642,-0.266115,0,0.795306,0.169128,0,0.383855,0.663625,0,-0.259672,0.889541,0,-0.93929,0.942677,0,-1.555807,0.687461,0,-1.781352,0.05338,0
-1.509274,-0.62641,0,-0.797985,-0.437661,0,-0.095944,-0.215926,0,0.582345,0.063953,0,0.19902,0.493038,0,-0.506946,0.700951,0,-1.220079,0.883624,0,-1.89593,0.840202,0,-2.222456,0.187274,0,-2.193577,-0.529812,0
-2.372514,-0.56064,0,-1.635835,-0.651772,0,-0.901738,-0.434563,0,-0.155774,-0.260769,0,0.567744,-0.022619,0,0.000444,0.343095,0,-0.721487,0.598688,0,-1.444825,0.84877,0,-2.198299,0.883709,0,-2.412284,0.182347,0
-2.32445,-0.545074,0,-1.600258,-0.631962,0,-0.852615,-0.549467,0,-0.110945,-0.424944,0,0.571997,-0.145118,0,-0.00857,0.251592,0,-0.703776,0.538809,0,-1.40876,0.800155,0,-2.143582,0.880072,0,-2.354796,0.191353,0
-2.084949,-0.525851,0,-1.394946,-0.613425,0,-0.685409,-0.638468,0,0.01597,-0.558501,0,0.557558,-0.143456,0,0.079535,0.348578,0,-0.58655,0.587107,0,-1.278016,0.748453,0,-1.966324,0.80784,0,-2.190704,0.153876,0
-1.701852,-0.471823,0,-0.99323,-0.55208,0,-0.267635,-0.570411,0,0.452838,-0.660739,0,0.921506,-0.216482,0,0.6455,0.40891,0,-0.069911,0.504575,0,-0.784221,0.630988,0,-1.496236,0.73098,0,-1.918708,0.186572,0
-1.263998,-0.396504,0,-0.581515,-0.461404,0,0.108053,-0.556829,0,0.794521,-0.673586,0,1.15642,-0.188791,0,0.950286,0.469653,0,0.373756,0.827744,0,-0.319853,0.801211,0,-0.989106,0.605269,0,-1.534005,0.205862,0
-0.846321,-0.321255,0,-0.293142,-0.711834,0,0.352341,-0.912008,0,1.004332,-0.776364,0,1.370099,-0.221324,0,1.38537,0.449852,0,0.852699,0.733317,0,0.183328,0.616367,0,-0.485901,0.498599,0,-1.106198,0.250676,0
-0.490227,-0.311921,0,0.054709,-0.741027,0,0.694082,-1.001167,0,1.357297,-0.864337,0,1.70154,-0.284821,0,1.609585,0.395548,0,1.097107,0.761685,0,0.441204,0.535352,0,-0.239649,0.408317,0,-0.88305,0.242269,0
-0.106273,-0.288806,0,0.436219,-0.681603,0,1.053857,-0.924591,0,1.661359,-0.743188,0,1.690347,-0.078803,0,1.547248,0.561834,0,0.973017,0.870548,0,0.306049,0.857908,0,-0.329551,0.654937,0,-0.613575,0.143759,0
0.745133,-0.715508,0,1.36701,-0.942993,0,1.892171,-0.564399,0,1.922044,0.098173,0,1.581225,0.670985,0,0.949714,0.828376,0,0.28535,0.704316,0,-0.323026,0.418004,0,-0.464605,-0.118887,0,0.1296,-0.436457,0
0.11667,-0.421795,0,0.722249,-0.700794,0,1.337533,-0.935504,0,1.862473,-0.56642,0,1.902675,0.08486,0,1.591113,0.664855,0,0.970068,0.869998,0,0.315157,0.753385,0,-0.280395,0.466048,0,-0.471247,-0.13184,0
-0.576998,-0.106838,0,-0.083413,-0.524765,0,0.503698,-0.801102,0,1.14769,-0.825081,0,1.671429,-0.473608,0,1.67482,0.159809,0,1.259778,0.646616,0,0.640792,0.831206,0,-0.00683,0.796788,0,-0.578129,0.509842,0
-0.158481,-0.651683,0,0.514832,-0.694273,0,1.163644,-0.539289,0,1.37158,0.057284,0,0.911079,0.516446,0,0.261803,0.695695,0,-0.401706,0.819888,0,-1.022533,0.666215,0,-1.157736,0.019824,0,-0.818223,-0.528507,0
-1.232685,-0.623822,0,-0.546329,-0.675942,0,0.153589,-0.622778,0,0.815417,-0.409702,0,1.208169,0.111692,0,0.579742,0.398434,0,-0.082357,0.631799,0,-0.749912,0.845804,0,-1.38639,0.642262,0,-1.549165,-0.020936,0
-1.477242,-0.539454,0,-0.798985,-0.595906,0,-0.123213,-0.500503,0,0.515289,-0.258481,0,0.984553,0.196144,0,0.503075,0.640451,0,-0.151076,0.834929,0,-0.83194,0.879423,0,-1.472065,0.670979,0,-1.727579,0.056355,0
-1.844122,-0.548053,0,-1.132493,-0.585879,0,-0.425256,-0.455038,0,0.246662,-0.196731,0,0.81643,0.21478,0,0.198215,0.520018,0,-0.49493,0.715772,0,-1.179682,0.937354,0,-1.842969,0.744308,0,-2.099432,0.087319,0
-2.055594,-0.52427,0,-1.361301,-0.531454,0,-0.670775,-0.351842,0,-0.00058,-0.105715,0,0.604856,0.252601,0,0.15425,0.716609,0,-0.531944,0.909605,0,-1.241958,0.974644,0,-1.934018,0.83459,0,-2.086569,0.174424,0
-1.492391,-0.529695,0,-0.807054,-0.34051,0,-0.123937,-0.143371,0,0.469401,0.207492,0,-0.069873,0.62255,0,-0.733234,0.877426,0,-1.435117,0.97761,0,-2.104401,0.804001,0,-2.370784,0.159577,0,-2.180566,-0.498626,0
-2.155751,-0.492781,0,-1.469927,-0.52267,0,-0.784681,-0.36062,0,-0.115442,-0.140996,0,0.470753,0.205302,0,-0.039273,0.654107,0,-0.700518,0.891363,0,-1.397705,0.979752,0,-2.063482,0.795742,0,-2.330301,0.162809,0
-1.875014,-0.472144,0,-1.192379,-0.504938,0,-0.501295,-0.414666,0,0.16757,-0.225594,0,0.6457,0.228801,0,0.221625,0.723364,0,-0.468891,0.810337,0,-1.160579,0.891392,0,-1.825456,0.723095,0,-2.152961,0.134989,0
-1.565801,-0.421887,0,-0.857824,-0.449075,0,-0.140109,-0.360804,0,0.577832,-0.300119,0,1.029545,0.230557,0,0.778837,0.778393,0,0.055938,0.768636,0,-0.66491,0.827554,0,-1.366129,0.67316,0,-1.871188,0.186217,0
-1.171231,-0.395788,0,-0.441363,-0.431705,0,0.293818,-0.491046,0,0.986563,-0.304822,0,1.384782,0.306687,0,1.074968,0.824062,0,0.340885,0.758954,0,-0.392207,0.671078,0,-1.118529,0.543738,0,-1.660167,0.12077,0
-0.800357,-0.342299,0,-0.128171,-0.600177,0,0.584309,-0.681648,0,1.180547,-0.332401,0,1.395664,0.35354,0,1.268951,0.972697,0,0.560941,0.875924,0,-0.124221,0.65176,0,-0.809666,0.428391,0,-1.375158,0.074662,0
-0.498075,-0.327839,0,0.222749,-0.629046,0,0.973404,-0.824852,0,1.427298,-0.266458,0,1.735089,0.451522,0,1.549823,0.957417,0,0.799802,0.738995,0,0.043294,0.54406,0,-0.713927,0.351889,0,-1.215444,-0.02171,0
1.129289,-0.706739,0,1.523139,-0.149352,0,1.603096,0.549252,0,1.212429,0.984162,0,0.549891,0.751261,0,-0.083501,0.442401,0,-0.727949,0.157638,0,-0.875723,-0.329206,0,-0.248671,-0.643557,0,0.438423,-0.792988,0
-0.055928,-0.617784,0,0.621057,-0.755991,0,1.291016,-0.678217,0,1.603988,-0.074884,0,1.635184,0.604096,0,1.160476,1.00745,0,0.538362,0.709886,0,-0.124426,0.515172,0,-0.689251,0.138237,0,-0.726043,-0.463771,0
-0.306704,-0.629055,0,0.340559,-0.74592,0,0.991973,-0.716865,0,1.42147,-0.245728,0,1.562573,0.391173,0,1.171544,0.878826,0,0.528593,0.939734,0,-0.070245,0.675152,0,-0.597765,0.28364,0,-0.822116,-0.312041,0
-0.872044,-0.572111,0,-0.24817,-0.679865,0,0.405012,-0.686889,0,1.010942,-0.466545,0,1.337199,0.079059,0,1.081668,0.643553,0,0.478263,0.876661,0,-0.17358,0.865991,0,-0.786438,0.666703,0,-0.981996,0.064809,0
-1.198676,-0.622114,0,-0.53265,-0.653396,0,0.151104,-0.553083,0,0.805453,-0.341977,0,1.170834,0.171477,0,0.632087,0.584814,0,-0.033907,0.762063,0,-0.710569,0.902892,0,-1.263738,0.697044,0,-1.384948,0.016547,0
-1.54731,-0.61107,0,-0.83101,-0.668418,0,-0.122781,-0.539004,0,0.536498,-0.246704,0,0.995392,0.227761,0,0.310688,0.436945,0,-0.381263,0.640371,0,-1.055512,0.897697,0,-1.690081,0.684364,0,-1.865795,-0.003742,0
-1.705942,-0.556317,0,-1.023898,-0.588917,0,-0.354873,-0.419405,0,0.27526,-0.135363,0,0.73781,0.327715,0,0.194846,0.714904,0,-0.479596,0.862792,0,-1.169811,0.878892,0,-1.818494,0.669486,0,-2.016122,0.031874,0
-2.144889,0.034898,0,-2.034936,-0.607662,0,-1.344319,-0.562682,0,-0.661777,-0.42773,0,-0.044485,-0.112914,0,0.380019,0.416446,0,-0.160201,0.784436,0,-0.846677,0.899232,0,-1.54045,0.959841,0,-2.166511,0.718221,0
-2.244523,-0.638672,0,-1.574629,-0.593039,0,-0.913518,-0.436445,0,-0.332404,-0.085385,0,-0.073841,0.467972,0,-0.70501,0.706266,0,-1.35572,0.906318,0,-2.027699,0.966481,0,-2.551609,0.579601,0,-2.603369,-0.089907,0
-2.341574,-0.655947,0,-1.68856,-0.614609,0,-1.039427,-0.458429,0,-0.44495,-0.174621,0,-0.307128,0.44428,0,-0.889529,0.726446,0,-1.523993,0.934035,0,-2.180417,0.981941,0,-2.672769,0.561619,0,-2.667543,-0.094264,0
-2.255286,-0.633627,0,-1.593809,-0.587748,0,-0.935702,-0.429491,0,-0.342535,-0.118801,0,-0.045165,0.459957,0,-0.63913,0.730877,0,-1.287038,0.926167,0,-1.954148,0.98623,0,-2.490021,0.602056,0,-2.565832,-0.055109,0
-1.95934,-0.577834,0,-1.228984,-0.517712,0,-0.518528,-0.315069,0,0.128732,0.04917,0,0.753632,0.433561,0,0.080648,0.660475,0,-0.644386,0.82223,0,-1.375881,0.937515,0,-2.0488,0.661174,0,-2.354467,0.008693,0
-1.514034,-0.52146,0,-0.770801,-0.46757,0,-0.037017,-0.291707,0,0.666339,-0.025601,0,1.143543,0.537128,0,0.517537,0.733322,0,-0.235341,0.736137,0,-0.982652,0.81403,0,-1.679774,0.54371,0,-2.067689,-0.051437,0
-1.057878,-0.447354,0,-0.321239,-0.40306,0,0.418154,-0.424827,0,1.114367,-0.234894,0,1.34326,0.433119,0,0.769646,0.836309,0,0.034584,0.77771,0,-0.692126,0.636155,0,-1.383077,0.37813,0,-1.727995,-0.162804,0
-0.655386,-0.427691,0,0.080374,-0.558846,0,0.819219,-0.551614,0,1.357391,-0.048705,0,1.502488,0.64962,0,0.881608,0.892805,0,0.172747,0.656961,0,-0.560093,0.520642,0,-1.246096,0.252075,0,-1.391176,-0.303799,0
-0.218368,-0.380065,0,0.47354,-0.449845,0,1.161888,-0.462782,0,1.593892,0.060656,0,1.458095,0.68678,0,0.804275,0.916036,0,0.110851,0.933637,0,-0.539508,0.699922,0,-0.999083,0.187393,0,-0.913382,-0.385143,0
-0.727489,-0.402317,0,-0.075794,-0.554651,0,0.610207,-0.473247,0,1.295312,-0.466204,0,1.659902,0.09983,0,1.594993,0.742573,0,0.933022,0.899072,0,0.249741,0.804031,0,-0.413561,0.610827,0,-0.954225,0.217663,0
-0.708327,-0.361735,0,-0.06548,-0.542838,0,0.6132,-0.581817,0,1.263691,-0.416928,0,1.642685,0.130703,0,1.571032,0.779333,0,0.922925,0.909333,0,0.252871,0.7961,0,-0.407288,0.634065,0,-0.934371,0.24813,0
-0.879257,-0.338652,0,-0.261061,-0.559134,0,0.407643,-0.544891,0,1.063493,-0.431644,0,1.51608,0.036581,0,1.419595,0.674448,0,0.821007,0.908753,0,0.153938,0.857908,0,-0.505055,0.743604,0,-0.962184,0.296736,0
-1.13157,0.281861,0,-1.063368,-0.411734,0,-0.484316,-0.589336,0,0.203015,-0.476814,0,0.892223,-0.379653,0,1.439906,0.012343,0,1.128604,0.599555,0,0.486868,0.848853,0,-0.210507,0.854222,0,-0.906457,0.799124,0
-1.277282,-0.393474,0,-0.719114,-0.741118,0,-0.02733,-0.534638,0,0.659298,-0.307625,0,1.310098,-0.026557,0,0.829676,0.461485,0,0.150927,0.702579,0,-0.568965,0.770432,0,-1.291119,0.766031,0,-1.577943,0.26377,0
