1.376372
1.476875
1.580002
1.478804
1.614107
1.84746
1.570651
1.773658
1.682723
1.733997
1.684127
1.683178
1.803433
2.126224
2.073525
1.704921
2.100938
1.730359
1.639736
1.484628
1.68659
1.990381
1.805806
2.005918
1.990587
2.121512
2.064065
2.102558
2.153903
1.73972
1.833039
1.942453
1.903133
1.784984
1.74076
1.788023
1.980233
2.533069
2.563269
2.127851
1.805666
1.818336
1.747926
1.824124
2.130145
2.145994
2.139135
1.70212
1.522866
1.500109
1.485454
1.646334
1.721555
1.941824
1.623365
1.77214
1.904134
1.899969
1.846587
2.026012
1.776369
1.540818
1.455011
1.29537
1.420001
1.35623
1.41636
1.666893
1.778333
1.831202
1.872061
1.749463
1.820914
1.811205
1.951321
2.229458
2.327547
1.698893
1.731602
1.469829
1.406945
1.378163
1.467171
1.567683
1.80776
1.83545
1.633187
1.574442
1.435382
1.520301
2.007977
2.345648
2.4108
2.02445
1.891836
1.842805
1.756553
1.733622
1.75088
1.916699
1.000447
