time,TR_000,TR_001,TR_002,TR_003,TR_004,TR_005,TR_006,TR_007,TR_008,TR_009,TR_010,TR_011,TR_012,TR_013,TR_014,TR_015,TR_016,TR_017,TR_018,TR_019,TR_020,TR_021,TR_022,TR_023,TR_024,TR_025,TR_026,TR_027,TR_028,TR_029,TR_030,TR_031,TR_032,TR_033,TR_034,TR_035,TR_036,TR_037,TR_038,TR_039,TR_040,TR_041,TR_042,TR_043,TR_044,TR_045,TR_046,TR_047,TR_048,TR_049,TR_050,TR_051,TR_052,TR_053,TR_054,TR_055,TR_056,TR_057,TR_058,TR_059,TR_060,TR_061,TR_062,TR_063,TR_064,TR_065,TR_066,TR_067,TR_068,TR_069,TR_070,TR_071,TR_072,TR_073,TR_074,TR_075,TR_076,TR_077,TR_078,TR_079,TR_080,TR_081,TR_082,TR_083,TR_084,TR_085,TR_086,TR_087,TR_088,TR_089,TR_090,TR_091,TR_092,TR_093,TR_094,TR_095,TR_096,TR_097,TR_098,TR_099,TR_100,TR_101,TR_102,TR_103,TR_104,TR_105,TR_106,TR_107,TR_108,TR_109,TR_110,TR_111,TR_112,TR_113,TR_114,TR_115,TR_116,TR_117,TR_118,TR_119,TR_120,TR_121,TR_122,TR_123,TR_124,TR_125,TR_126,TR_127,TR_128,TR_129,TR_130,TR_131,TR_132,TR_133,TR_134,TR_135,TR_136,TR_137,TR_138,TR_139,TR_140,TR_141,TR_142,TR_143,TR_144,TR_145,TR_146,TR_147,TR_148,TR_149,TR_150,TR_151,TR_152,TR_153,TR_154,TR_155,TR_156,TR_157,TR_158,TR_159,TR_160,TR_161,TR_162,TR_163,TR_164,TR_165,TR_166,TR_167,TR_168,TR_169,TR_170,TR_171,TR_172,TR_173,TR_174,TR_175,TR_176,TR_177,TR_178,TR_179,TR_180,TR_181,TR_182,TR_183,TR_184,TR_185,TR_186,TR_187,TR_188,TR_189,TR_190,TR_191,TR_192,TR_193,TR_194,TR_195,TR_196,TR_197,TR_198,TR_199
01/01/2000 00:00:00,1292.847732,1279.299163,1265.369627,1251.053558,1236.344195,1221.233661,1205.712848,1189.771477,1173.398007,1156.57973,1139.302566,1121.55113,1103.308654,1084.556981,1065.276381,1045.445679,1025.041878,1004.040605,982.415499,960.138473,937.179343,913.506072,889.084489,863.878256,837.848809,810.955282,783.154469,754.400798,724.646327,693.840794,661.931685,628.864376,594.58235,559.027426,522.140259,483.860756,444.128768,402.884706,360.070756,315.631766,269.516596,221.679341,172.081167,120.691659,67.490552,12.469077,-44.368239,-103.002685,-163.400216,-225.511014,-289.269034,-354.592511,-421.383542,-489.528733,-558.899114,-629.349537,-700.717062,-772.816705,-845.43563,-918.320114,-991.154014,-1063.521495,-1134.835406,-1204.201331,-1270.155858,-1330.255785,-1381.119744,-1420.518116,-1449.258754,-1469.549074,-1483.381543,-1492.233849,-1497.169827,-1498.963816,-1498.190367,-1495.284083,-1490.579244,-1484.336608,-1476.761917,-1468.018914,-1458.238771,-1447.526987,-1435.968519,-1423.631716,-1410.571215,-1396.830355,-1382.442872,-1367.434493,-1351.823829,-1335.623413,-1318.840438,-1301.476981,-1283.530934,-1264.996041,-1245.862232,-1226.115835,-1205.739703,-1184.713353,-1163.013022,-1140.61172,-1117.479274,-1093.582352,-1068.884426,-1043.345968,-1016.924361,-989.574199,-961.24728,-931.893032,-901.458793,-869.890582,-837.133513,-803.132947,-767.835602,-731.191104,-693.153425,-653.683202,-612.749214,-570.331577,-526.42275,-481.030035,-434.176361,-385.901702,-336.262741,-285.332279,-233.197925,-179.960209,-125.730458,-70.628538,-14.780696,41.682301,98.626756,155.917215,213.41728,270.990208,328.499003,385.80663,442.775919,499.269743,555.150629,610.281162,664.524136,717.743239,769.803432,820.572237,869.920909,917.726155,963.871548,1008.249694,1050.763959,1091.33042,1129.879347,1166.356763,1200.724897,1232.962787,1263.066048,1291.046197,1316.929569,1340.755623,1362.575558,1382.450091,1400.44753,1416.642126,1431.11207,1443.937926,1455.201285,1464.983498,1473.364669,1480.422947,1486.233814,1490.869644,1494.399429,1496.888548,1498.398629,1498.987546,1498.709417,1497.614693,1495.750241,1493.159475,1489.882502,1485.956257,1481.414672,1476.288826,1470.607091,1464.395305,1457.676866,1450.472927,1442.802464,1434.682494,1426.128066,1417.152442,1407.767218,1397.982218,1387.805849,1377.245003,1366.305153,1354.990417,1343.303593,1331.246216,1318.818583,1306.019786
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
01/01/2000 00:00:00,-0.819922,-0.808391,-0.796529,-0.784326,-0.771771,-0.758853,-0.745558,-0.731873,-0.71778,-0.703263,-0.688303,-0.672881,-0.656973,-0.640556,-0.623607,-0.606096,-0.587996,-0.569276,-0.549903,-0.529844,-0.50906,-0.487514,-0.465166,-0.441972,-0.41789,-0.392873,-0.366874,-0.339848,-0.311746,-0.282521,-0.252129,-0.220526,-0.187675,-0.153543,-0.118106,-0.081352,-0.043279,-0.003904,0.036738,0.078586,0.121556,0.165533,0.210371,0.25589,0.301879,0.348095,0.39427,0.440114,0.485322,0.52959,0.572616,0.614118,0.65384,0.691561,0.727101,0.760325,0.791143,0.819509,0.84542,0.868907,0.89003,0.908877,0.92555,0.940166,0.952849,0.963724,0.97292,0.980561,0.986766,0.991649,0.995317,0.99787,0.999399,0.999988,0.999714,0.998648,0.996852,0.994384,0.991294,0.987629,0.983428,0.978729,0.973564,0.96796,0.961944,0.955535,0.948754,0.941617,0.934136,0.926325,0.918191,0.909743,0.900986,0.891925,0.882561,0.872896,0.86293,0.85266,0.842084,0.831197,0.819994,0.808468,0.79661,0.784411,0.771861,0.758948,0.745658,0.731978,0.71789,0.703379,0.688426,0.673009,0.657108,0.640699,0.623756,0.606253,0.588161,0.56945,0.550086,0.530036,0.509262,0.487727,0.465389,0.442207,0.418137,0.393133,0.367148,0.340136,0.312048,0.282838,0.252461,0.220874,0.18804,0.153924,0.118504,0.081766,0.043708,0.004348,-0.03628,-0.078117,-0.121077,-0.165047,-0.20988,-0.255398,-0.30139,-0.347614,-0.3938,-0.439659,-0.484887,-0.529178,-0.572231,-0.613762,-0.653515,-0.691267,-0.726839,-0.760094,-0.790941,-0.819336,-0.845273,-0.868784,-0.889929,-0.908795,-0.925485,-0.940115,-0.952809,-0.963695,-0.972899,-0.980546,-0.986756,-0.991643,-0.995314,-0.997868,-0.999398,-0.999988,-0.999714,-0.998647,-0.99685,-0.994381,-0.991289,-0.987622,-0.983419,-0.978718,-0.97355,-0.967944,-0.961925,-0.955514,-0.94873,-0.94159,-0.934106,-0.926291,-0.918155,-0.909703,-0.900943,-0.891878,-0.882511,-0.872843,-0.862873,-0.8526,-0.84202,-0.831129
