1.18839,0.953241,0.792514,0.703728,0.679262,0.718202,0.845745,1.134594,1.363682,1.211363,1.168614,1.191651,0.987763,0.775647,0.679834,0.66572,0.724491,0.876491,1.194559,1.480124
1.188103,0.952733,0.792095,0.703426,0.679041,0.718064,0.845756,1.134795,1.364314,1.211795,1.168461,1.191263,0.988203,0.776138,0.680101,0.665753,0.724254,0.875968,1.194154,1.480642
1.187815,0.952225,0.791675,0.703124,0.678819,0.717927,0.845766,1.134996,1.364947,1.212226,1.168308,1.190875,0.988644,0.77663,0.680368,0.665786,0.724018,0.875445,1.193749,1.48116
1.187528,0.951717,0.791256,0.702822,0.678598,0.717789,0.845777,1.135196,1.365579,1.212657,1.168155,1.190488,0.989085,0.777121,0.680635,0.66582,0.723781,0.874922,1.193345,1.481678
1.187241,0.951209,0.790837,0.702519,0.678377,0.717652,0.845788,1.135397,1.366211,1.213088,1.168002,1.1901,0.989526,0.777612,0.680902,0.665853,0.723544,0.874398,1.19294,1.482196
1.186953,0.950701,0.790418,0.702217,0.678155,0.717514,0.845799,1.135598,1.366843,1.213519,1.167849,1.189712,0.989967,0.778103,0.681169,0.665886,0.723308,0.873875,1.192536,1.482715
1.186666,0.950193,0.789998,0.701915,0.677934,0.717377,0.84581,1.135799,1.367475,1.21395,1.167696,1.189325,0.990407,0.778595,0.681436,0.665919,0.723071,0.873352,1.192131,1.483233
1.186379,0.949685,0.789579,0.701612,0.677712,0.717239,0.84582,1.135999,1.368107,1.214381,1.167543,1.188937,0.990848,0.779086,0.681703,0.665953,0.722834,0.872829,1.191726,1.483751
1.186091,0.949177,0.78916,0.70131,0.677491,0.717102,0.845831,1.1362,1.368739,1.214812,1.16739,1.188549,0.991289,0.779577,0.681969,0.665986,0.722598,0.872306,1.191322,1.484269
1.185804,0.948669,0.78874,0.701008,0.67727,0.716964,0.845842,1.136401,1.369371,1.215243,1.167237,1.188162,0.99173,0.780068,0.682236,0.666019,0.722361,0.871783,1.190917,1.484787
1.185517,0.948161,0.788321,0.700705,0.677048,0.716827,0.845853,1.136602,1.370003,1.215674,1.167084,1.187774,0.99217,0.78056,0.682503,0.666052,0.722124,0.87126,1.190513,1.485306
1.185229,0.947653,0.787902,0.700403,0.676827,0.716689,0.845864,1.136802,1.370636,1.216105,1.166931,1.187386,0.992611,0.781051,0.68277,0.666086,0.721887,0.870737,1.190108,1.485824
1.184942,0.947145,0.787483,0.700101,0.676605,0.716552,0.845874,1.137003,1.371268,1.216536,1.166778,1.186999,0.993052,0.781542,0.683037,0.666119,0.721651,0.870214,1.189703,1.486342
1.184655,0.946637,0.787063,0.699798,0.676384,0.716414,0.845885,1.137204,1.3719,1.216967,1.166625,1.186611,0.993493,0.782033,0.683304,0.666152,0.721414,0.869691,1.189299,1.48686
1.184368,0.946129,0.786644,0.699496,0.676163,0.716276,0.845896,1.137405,1.372532,1.217398,1.166472,1.186223,0.993934,0.782525,0.683571,0.666185,0.721177,0.869168,1.188894,1.487378
1.18408,0.945621,0.786225,0.699194,0.675941,0.716139,0.845907,1.137606,1.373164,1.217829,1.166319,1.185836,0.994374,0.783016,0.683838,0.666219,0.720941,0.868645,1.18849,1.487896
1.183793,0.945113,0.785806,0.698891,0.67572,0.716001,0.845917,1.137806,1.373796,1.21826,1.166166,1.185448,0.994815,0.783507,0.684105,0.666252,0.720704,0.868122,1.188085,1.488415
1.183506,0.944605,0.785386,0.698589,0.675498,0.715864,0.845928,1.138007,1.374428,1.218691,1.166013,1.18506,0.995256,0.783998,0.684372,0.666285,0.720467,0.867599,1.18768,1.488933
1.183218,0.944097,0.784967,0.698287,0.675277,0.715726,0.845939,1.138208,1.37506,1.219122,1.16586,1.184673,0.995697,0.78449,0.684638,0.666318,0.720231,0.867076,1.187276,1.489451
1.182931,0.943588,0.784548,0.697985,0.675055,0.715589,0.84595,1.138409,1.375692,1.219553,1.165707,1.184285,0.996137,0.784981,0.684905,0.666352,0.719994,0.866553,1.186871,1.489969
1.182644,0.94308,0.784129,0.697682,0.674834,0.715451,0.845961,1.138609,1.376324,1.219984,1.165554,1.183897,0.996578,0.785472,0.685172,0.666385,0.719757,0.86603,1.186467,1.490487
1.182356,0.942572,0.783709,0.69738,0.674613,0.715314,0.845971,1.13881,1.376957,1.220415,1.165401,1.18351,0.997019,0.785964,0.685439,0.666418,0.719521,0.865506,1.186062,1.491006
1.182069,0.942064,0.78329,0.697078,0.674391,0.715176,0.845982,1.139011,1.377589,1.220846,1.165248,1.183122,0.99746,0.786455,0.685706,0.666451,0.719284,0.864983,1.185658,1.491524
1.181782,0.941556,0.782871,0.696775,0.67417,0.715039,0.845993,1.139212,1.378221,1.221277,1.165095,1.182734,0.997901,0.786946,0.685973,0.666484,0.719047,0.86446,1.185253,1.492042
1.181494,0.941048,0.782451,0.696473,0.673948,0.714901,0.846004,1.139412,1.378853,1.221708,1.164942,1.182347,0.998341,0.787437,0.68624,0.666518,0.71881,0.863937,1.184848,1.49256
1.181207,0.94054,0.782032,0.696171,0.673727,0.714764,0.846015,1.139613,1.379485,1.222139,1.164789,1.181959,0.998782,0.787929,0.686507,0.666551,0.718574,0.863414,1.184444,1.493078
1.18092,0.940032,0.781613,0.695868,0.673506,0.714626,0.846025,1.139814,1.380117,1.22257,1.164635,1.181571,0.999223,0.78842,0.686774,0.666584,0.718337,0.862891,1.184039,1.493597
1.180632,0.939524,0.781194,0.695566,0.673284,0.714489,0.846036,1.140015,1.380749,1.223001,1.164482,1.181184,0.999664,0.788911,0.687041,0.666617,0.7181,0.862368,1.183635,1.494115
1.180345,0.939016,0.780774,0.695264,0.673063,0.714351,0.846047,1.140216,1.381381,1.223432,1.164329,1.180796,1.000104,0.789402,0.687307,0.666651,0.717864,0.861845,1.18323,1.494633
1.180058,0.938508,0.780355,0.694961,0.672841,0.714214,0.846058,1.140416,1.382013,1.223863,1.164176,1.180408,1.000545,0.789894,0.687574,0.666684,0.717627,0.861322,1.182825,1.495151
1.17977,0.938,0.779936,0.694659,0.67262,0.714076,0.846069,1.140617,1.382646,1.224294,1.164023,1.180021,1.000986,0.790385,0.687841,0.666717,0.71739,0.860799,1.182421,1.495669
1.179483,0.937492,0.779517,0.694357,0.672399,0.713939,0.846079,1.140818,1.383278,1.224726,1.16387,1.179633,1.001427,0.790876,0.688108,0.66675,0.717154,0.860276,1.182016,1.496187
